id,species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g
198,2,0,0.25954626213918763,-1.6616503276074106,0.6122224525142761,-0.035181439205470344
225,2,0,0.4393156282314108,-1.2012069639099925,1.1017365255375442,1.1756083516321303
54,0,0,-1.717916764875267,0.487085369647207,-0.9961809302764619,-1.6092081672943512
79,0,2,-0.35166958257437075,0.9986891070887824,-0.43673627539272697,-0.27733939737299046
283,1,1,1.3022085854740812,0.5382457433913634,-0.2968751116717932,-0.5800368450823906
174,2,0,0.4393156282314108,-1.3546880851424654,0.8220141980956768,0.2069765189620498
6,0,2,-0.9269315540694854,0.333604248414734,-1.4157644214392633,-0.7313855689370907
311,1,1,0.619084994323634,-0.17799948902684146,-0.15701394795085946,-0.39841837645675054
287,1,1,1.3741163319109717,1.6126135920186726,-0.5066668572531938,-0.5497671003114506
263,2,0,1.0325545363357467,-0.6384428527242596,1.9409035078631467,2.083700694760331
183,2,0,-0.22583102630981533,-1.5081692063749383,0.5422918706538092,0.57021345621333
150,0,1,-1.448262715736932,-0.024518367794368463,-0.9961809302764619,-0.6405763346242707
161,2,0,0.4932464380590772,-0.8942447214450473,0.9618753618166105,1.1150688620902502
38,0,1,-1.160631729989375,1.1010098545770972,-1.4157644214392633,-1.124892250959311
232,2,0,0.9067159800711913,-1.3546880851424654,0.7520836162352099,0.47940422190050996
169,2,0,0.9246929166804138,-0.996565468933363,1.3814588529794118,2.507477121553491
314,1,1,0.5112233746682998,-0.2803202365151562,-0.6465280209741275,-1.8513661254618714
56,0,0,-0.9089546174602627,0.180123127182261,-1.066111512136929,-0.8221948032499108
86,0,1,-1.3943319059092658,1.203330602065412,-0.7863891846950614,-0.5194973555405106
315,1,1,1.6977011908769728,1.4079720970420415,0.26256954321194176,0.32805549804580986
179,2,0,0.6730158041513004,-1.0988862164216777,0.9618753618166105,1.7204637575090507
122,0,2,-0.6932313781495945,-0.07567874153852674,-1.7654173307415975,-0.9432737823336709
69,0,2,-0.4056003924020385,1.1521702283212536,-0.22694452981132635,0.2675160085039298
226,2,0,0.42133869162218823,-1.0988862164216777,1.0318059436770775,0.57021345621333
104,0,0,-1.1067009201617084,0.7428872383679948,-0.5765974391136607,-1.5789384225234113
144,0,1,-1.2145625398170425,-0.17799948902684146,-0.6465280209741275,-1.4881291882105911
137,0,1,-0.6932313781495945,1.510292844530358,-0.08708336609039259,-0.3076091421439305
190,2,0,-0.010107786999147052,-1.8151314488398835,0.4723612887933424,0.14643702942016976
277,1,1,1.0685084095541917,1.203330602065412,-0.3668056935322601,-0.39841837645675054
111,0,0,0.27752319874841025,1.6126135920186726,-0.7164586028345945,0.44913447712956994
29,0,0,-0.639300568321928,0.8963683596004659,-1.48569500329973,-0.3378788869148705
30,0,1,-0.8190699344141512,-0.22915986277099976,-1.6255561670206637,-1.185431740501191
204,2,0,0.18763851570229864,-1.4058484588866227,0.6122224525142761,0.2069765189620498
251,2,0,1.2662547122556376,-0.33148061025931447,1.6611811804212793,1.2361478411740103
284,1,1,0.3494309451852992,0.8963683596004659,-0.43673627539272697,-0.09572092874735037
166,2,0,0.3134770719668541,-1.3035277113983081,0.6122224525142761,-0.035181439205470344
267,2,0,1.98533217662453,-0.5872824789801022,2.0108340897236134,1.9626217156765708
109,0,0,-0.15392327987292506,0.9475287333446242,-0.2968751116717932,0.66102269052615
189,2,0,0.06179995943774195,0.07780237969394627,1.241597689258478,1.2361478411740103
266,2,0,0.38538481840374433,-1.5593295801190958,1.1017365255375442,0.17670677419110978
289,1,1,1.428047141738638,0.487085369647207,-0.017152784229925725,-0.21679990783111044
215,2,0,1.8415166837507508,-0.7407636002125753,2.0807646715840806,1.7204637575090507
138,0,1,-1.268493349644709,-0.33148061025931447,-1.1360420939973956,-1.0038132718755508
212,2,0,0.2235923889207425,-1.7128107013515679,0.4723612887933424,-0.035181439205470344
199,2,0,1.1583930926003034,-0.6384428527242596,1.6611811804212793,1.4177663097996505
131,0,2,-0.17190021648214762,1.049849480832939,-0.2968751116717932,-0.8827342927917908
338,1,1,0.2955001353576328,-0.07567874153852674,-0.43673627539272697,-0.7011158241661507
193,2,0,0.9966006631173028,-0.5872824789801022,1.6611811804212793,1.7810032470509307
237,2,0,1.2123239024279697,0.07780237969394627,1.87097292600268,1.6599242679671706
57,0,0,-0.6213236317127054,0.8452079858563095,-0.5765974391136607,-0.5194973555405106
257,2,0,0.4932464380590772,-0.536122105235944,0.9618753618166105,1.5388452888834105
241,2,0,1.4460240783478606,-0.07567874153852674,2.0108340897236134,1.5993847784252906
50,0,0,-0.8010929978049286,0.28244387467057575,-1.066111512136929,-0.8827342927917908
201,2,0,0.20561545231152123,-0.689603226468417,0.9618753618166105,1.2966873307158904
343,1,1,1.104462282772637,0.7940476121121512,-0.22694452981132635,-0.5497671003114506
278,1,1,1.3022085854740812,1.049849480832939,-0.5765974391136607,-0.7011158241661507
53,0,0,-0.3696465191835933,1.203330602065412,-0.08708336609039259,-0.21679990783111044
28,0,0,-1.1067009201617084,0.7428872383679948,-2.045139658183465,-1.306510719584951
243,2,0,1.4640010149570832,-0.024518367794368463,1.87097292600268,1.4177663097996505
300,1,1,0.4752695014498559,0.38476462215889046,-0.43673627539272697,-1.124892250959311
259,2,0,1.6797242542677502,-0.689603226468417,1.241597689258478,1.5388452888834105
252,2,0,0.7988543604158571,-1.0988862164216777,1.241597689258478,0.7518319248389701
42,0,1,-1.448262715736932,0.6917268646238365,-1.066111512136929,-1.367050209126831
203,2,0,0.7988543604158571,-1.5593295801190958,1.3115282711189449,1.2966873307158904
303,1,1,0.9786237265080802,0.9475287333446242,-0.08708336609039259,-0.5194973555405106
276,1,1,0.4393156282314108,0.38476462215889046,-0.6465280209741275,-0.8827342927917908
43,0,1,0.007869149610075519,1.3056513495537267,-0.3668056935322601,0.2069765189620498
19,0,2,0.3494309451852992,2.2265380769485628,-0.5066668572531938,-0.035181439205470344
21,0,0,-1.1426547933801523,0.7940476121121512,-1.48569500329973,-0.7616553137080307
325,1,1,1.0325545363357467,0.07780237969394627,-0.22694452981132635,-0.6708460793952107
44,0,1,-1.268493349644709,-0.12683911528268502,-1.1360420939973956,-1.4881291882105911
234,2,0,0.6011080577144113,-1.3035277113983081,0.7520836162352099,0.60048320098427
286,1,1,0.45729256484063335,0.333604248414734,-0.5765974391136607,-0.5194973555405106
164,2,0,0.25954626213918763,-1.7639710750957263,0.8919447799561436,0.5096739666714499
162,2,0,-0.567392821885039,-1.7639710750957263,0.8919447799561436,0.5096739666714499
222,2,0,0.6550388675420791,-1.0988862164216777,1.0318059436770775,0.63075294575521
186,2,0,0.9067159800711913,-1.2012069639099925,1.3115282711189449,1.1150688620902502
231,2,0,0.20561545231152123,-0.38264098400347274,1.5213200167003456,2.083700694760331
1,0,2,-0.8190699344141512,0.12896275343810273,-1.066111512136929,-0.5194973555405106
335,1,1,0.27752319874841025,1.1521702283212536,-0.5066668572531938,-0.8524645480208508
290,1,1,0.33145400857607665,-0.024518367794368463,-0.7863891846950614,-0.7919250584789708
187,2,0,0.7808774238066345,-0.43380135774762923,1.3115282711189449,1.4177663097996505
176,2,0,-0.20785408970059277,-2.0709333175606712,0.9618753618166105,0.9334503934646102
132,0,1,-1.304447222863154,0.6917268646238365,-0.5765974391136607,-0.8827342927917908
217,2,0,1.0325545363357467,-0.17799948902684146,2.0108340897236134,1.7810032470509307
24,0,0,-0.9449084906787079,0.026642005949787995,-1.48569500329973,-0.5194973555405106
293,1,1,2.5066633382919767,0.333604248414734,-1.4157644214392633,-0.6405763346242707
13,0,2,-0.9808623638971518,2.07305695571609,-0.7164586028345945,-0.5194973555405106
320,1,1,1.2303008390371923,0.38476462215889046,-0.3668056935322601,-0.6708460793952107
242,2,0,0.619084994323634,-1.0988862164216777,1.1716671073980112,0.8729109039227302
280,1,1,1.5538856980031948,1.356811723297885,-0.2968751116717932,-0.6103065898533306
119,0,2,-0.5314389486665939,0.7428872383679948,-0.8563197665555282,-1.094622506188371
275,2,0,1.0505314729449693,-0.536122105235944,0.8220141980956768,1.4177663097996505
262,2,0,1.1583930926003034,-0.996565468933363,1.0318059436770775,0.9334503934646102
328,1,1,0.2955001353576328,0.07780237969394627,-0.5765974391136607,-0.7616553137080307
91,0,1,-0.5314389486665939,0.487085369647207,0.26256954321194176,0.08589753987828973
155,2,0,1.0685084095541917,-0.996565468933363,1.1716671073980112,1.7810032470509307
240,2,0,0.619084994323634,-1.610489953863253,0.7520836162352099,0.7821016696099101
128,0,2,-0.9089546174602627,-0.024518367794368463,-0.7164586028345945,-1.427589698668711
341,1,1,0.9966006631173028,0.5382457433913634,-0.5765974391136607,-0.5497671003114506
330,1,1,-0.27976183613748173,0.07780237969394627,-0.9961809302764619,-1.0643527614174308
227,2,0,0.8168312970250796,-0.5872824789801022,2.0108340897236134,1.9020822261346908
250,2,0,0.7808774238066345,-1.4058484588866227,0.12270837949100802,0.47940422190050996
173,2,0,0.18763851570229864,-1.3546880851424654,0.9618753618166105,0.9334503934646102
272,2,0,0.4932464380590772,-1.4570088326307802,0.9618753618166105,0.7518319248389701
197,2,0,-0.08201553343603606,-1.6616503276074106,1.1017365255375442,0.8123714143808501
167,2,0,0.942669853289635,-0.7407636002125753,1.1017365255375442,1.9626217156765708
102,0,0,-1.1426547933801523,-0.5872824789801022,-1.2759032577183294,-1.3973199538977712
113,0,0,-0.3336926459651482,1.203330602065412,-0.2968751116717932,0.055627795107349706
117,0,2,-1.2145625398170425,1.7149343395069874,-0.15701394795085946,-0.5497671003114506
196,2,0,1.1583930926003034,-0.6384428527242596,1.4513894348398786,1.5993847784252906
18,0,2,-1.7358937014844895,0.6405664908796782,-1.2059726758578626,-1.094622506188371
171,2,0,0.8348082336343022,-1.0477258426775202,1.4513894348398786,1.3572268202577704
175,2,0,0.4033617550129657,-0.689603226468417,0.9618753618166105,0.9939898830064903
80,0,2,-1.6999398282660443,0.026642005949787995,-0.8563197665555282,-1.245971230043071
170,2,0,0.38538481840374433,-1.3546880851424654,0.5422918706538092,0.6912924352970901
151,0,1,-0.4595312022297049,0.6917268646238365,-0.017152784229925725,-0.27733939737299046
191,2,0,0.8348082336343022,-0.7407636002125753,0.4723612887933424,1.3572268202577704
309,1,1,1.248277775646415,0.8452079858563095,0.12270837949100802,-0.1562604182892304
229,2,0,1.2662547122556376,-0.43380135774762923,1.3115282711189449,2.1442401843022107
124,0,2,-1.5920782086107101,-0.6384428527242596,-1.066111512136929,-1.427589698668711
157,2,0,0.4393156282314108,-1.8662918225840408,0.6122224525142761,0.3885949875876899
5,0,2,-0.8550238076325963,1.7660947132511458,-0.7863891846950614,-0.7011158241661507
327,1,1,1.3201855220833039,0.9475287333446242,-0.017152784229925725,-0.3378788869148705
270,2,0,0.5651541844959675,-1.7639710750957263,0.8919447799561436,0.8426411591517902
152,2,0,0.3674078817945218,-2.019772943816514,0.6821530343747431,0.32805549804580986
273,2,0,1.1404161559910808,-0.7407636002125753,1.4513894348398786,1.8415427365928108
31,0,1,-1.2325394764262638,0.487085369647207,-1.6255561670206637,-0.39841837645675054
15,0,2,-1.340401096081598,0.333604248414734,-1.1360420939973956,-0.6405763346242707
37,0,1,-0.3336926459651482,0.6917268646238365,-1.48569500329973,-0.8221948032499108
107,0,0,-1.0527701103340408,1.4591324707861997,-0.7863891846950614,-0.39841837645675054
135,0,1,-0.5314389486665939,0.180123127182261,-0.7863891846950614,-0.39841837645675054
136,0,1,-1.5201704621738212,0.180123127182261,-0.7164586028345945,-1.276240974814011
297,1,1,0.7988543604158571,0.180123127182261,-0.7164586028345945,-1.0038132718755508
291,1,1,1.1583930926003034,1.2544909758095701,-0.017152784229925725,-0.21679990783111044
337,1,1,0.4932464380590772,-0.33148061025931447,-0.8563197665555282,-0.7011158241661507
224,2,0,0.7449235505881906,-0.7919239739567326,1.3814588529794118,1.0545293725483702
127,0,2,-0.4595312022297049,0.5894061171355217,-0.43673627539272697,0.08589753987828973
312,1,1,0.6370619309328565,0.5894061171355217,-0.43673627539272697,-0.4589578659986306
17,0,2,-0.27976183613748173,1.8172550869953021,-0.2968751116717932,0.32805549804580986
67,0,0,-0.5314389486665939,0.9986891070887824,-0.9262503484159951,-0.1562604182892304
305,1,1,1.571862634612416,1.4591324707861997,0.26256954321194176,0.3885949875876899
0,0,2,-0.8909776808510401,0.7940476121121512,-1.4157644214392633,-0.5800368450823906
99,0,1,-0.15392327987292506,0.6917268646238365,-0.6465280209741275,-0.1562604182892304
292,1,1,1.1224392193818582,1.4591324707861997,-0.2968751116717932,-1.124892250959311
2,0,2,-0.6752544415403732,0.43592499590304873,-0.43673627539272697,-1.185431740501191
126,0,2,-0.9449084906787079,0.23128350092641928,-0.7164586028345945,-1.155161995730251
25,0,0,-1.5741012720014889,0.8963683596004659,-0.9961809302764619,-0.5194973555405106
16,0,2,-0.9628854272879291,0.9475287333446242,-0.43673627539272697,-0.9432737823336709
233,2,0,1.5179318247847495,-0.7919239739567326,1.3814588529794118,1.4783057993415305
307,1,1,1.8235397471415296,1.8684154607394605,-0.017152784229925725,0.08589753987828973
63,0,0,-0.5314389486665939,0.5382457433913634,-0.6465280209741275,-0.21679990783111044
221,2,0,1.1943469658187484,-1.0988862164216777,1.5213200167003456,1.5993847784252906
318,1,1,1.2303008390371923,0.9986891070887824,-0.3668056935322601,-0.8221948032499108
319,1,1,0.25954626213918763,-0.07567874153852674,-0.3668056935322601,-0.8827342927917908
172,2,0,1.104462282772637,-1.4570088326307802,1.1716671073980112,1.7810032470509307
82,0,2,-1.3224241594723753,0.8452079858563095,-0.9961809302764619,-0.5194973555405106
141,0,1,-0.6213236317127054,0.026642005949787995,-0.9961809302764619,-0.9130040375627309
116,0,2,-0.9808623638971518,-0.07567874153852674,-0.9262503484159951,-1.6092081672943512
244,2,0,0.25954626213918763,-1.3546880851424654,0.7520836162352099,0.63075294575521
245,2,0,0.9786237265080802,-0.536122105235944,1.5912505985608123,1.7204637575090507
87,0,1,-1.2864702862539317,0.7428872383679948,-0.8563197665555282,-0.8827342927917908
331,1,1,1.4640010149570832,0.8452079858563095,-0.2968751116717932,-0.9432737823336709
304,1,1,0.42133869162218823,0.333604248414734,-0.7164586028345945,-0.6405763346242707
59,0,0,-1.160631729989375,0.9986891070887824,-0.5066668572531938,-0.5800368450823906
76,0,2,-0.567392821885039,-0.17799948902684146,-0.7164586028345945,-0.6405763346242707
192,2,0,-0.2438079629190366,-1.7639710750957263,0.4723612887933424,-0.3378788869148705
145,0,1,-0.9089546174602627,0.7940476121121512,-1.1360420939973956,-0.7011158241661507
89,0,1,-0.9269315540694854,0.8452079858563095,-0.7863891846950614,-0.7616553137080307
74,0,2,-1.5381473987830436,0.180123127182261,-0.7863891846950614,-0.6405763346242707
106,0,0,-0.9808623638971518,0.026642005949787995,-0.15701394795085946,-0.5800368450823906
220,2,0,-0.09999247004525862,-1.5081692063749383,1.3115282711189449,0.57021345621333
235,2,0,1.0685084095541917,-0.6384428527242596,1.5912505985608123,1.3572268202577704
324,1,1,1.3381624586925265,0.7940476121121512,-0.9961809302764619,-1.185431740501191
210,2,0,-0.15392327987292506,-1.3546880851424654,0.4723612887933424,0.2675160085039298
110,0,0,-1.0707470469432634,-0.33148061025931447,-0.22694452981132635,-0.4892276107695706
130,0,2,-0.9988393005063743,0.38476462215889046,-0.7863891846950614,-1.094622506188371
282,1,1,0.3674078817945218,0.5382457433913634,-1.6255561670206637,-1.185431740501191
108,0,0,-1.0707470469432634,-0.07567874153852674,-1.4157644214392633,-1.276240974814011
296,1,1,-0.29773877274670435,0.07780237969394627,-1.4157644214392633,-0.7616553137080307
207,2,0,0.16966157909307608,-0.8942447214450473,1.3115282711189449,0.9939898830064903
255,2,0,0.9067159800711913,-1.0988862164216777,1.87097292600268,1.5388452888834105
